TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


19:37:06.109 "" SYSTEM_INFO START_LOGGING - - - "-"
19:37:09.156 "" WORD_PROCESSOR_CHANGE Untitled_-_Windows_Media_Encoder  -  - QwertyTeste ""
19:37:18.828 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
19:37:21.156 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
19:37:21.156 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
19:37:21.968 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste ""
19:37:22.078 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste ""
19:37:22.078 "N" CHAR_N CHAR  -  - QwertyTeste ""
19:37:23.093 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "N"
19:37:23.109 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "N"
19:37:25.781 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "N"
19:37:25.781 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "N"
19:37:25.781 "o" CHAR_o CHAR  -  - QwertyTeste "N"
19:37:29.796 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_0_No_osso. 2.0.1 290.290 QwertyTeste "No"
19:37:29.906 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "No"
19:37:29.906 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "No"
19:37:29.906 "" NEW_WORD WORD_No  -  - QwertyTeste "No "
19:37:29.921 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "No "
19:37:29.921 "o" CHAR_o CHAR  -  - QwertyTeste "No "
19:37:29.921 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "No o"
19:37:29.921 "s" CHAR_s CHAR  -  - QwertyTeste "No o"
19:37:29.921 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "No os"
19:37:29.921 "s" CHAR_s CHAR  -  - QwertyTeste "No os"
19:37:29.921 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "No oss"
19:37:29.921 "o" CHAR_o CHAR  -  - QwertyTeste "No oss"
19:37:29.921 "" KEY_DOWN_. AUTO_KEY  -  - QwertyTeste "No osso"
19:37:29.921 "." CHAR_. CHAR  -  - QwertyTeste "No osso"
19:37:29.921 "" NEW_WORD WORD_osso  -  - QwertyTeste "No osso."
19:37:29.921 "" NEW_SENTENCE SENTENCE_No_osso.  -  - QwertyTeste "No osso."
19:37:29.921 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "No osso."
19:37:29.921 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "No osso."
19:37:32.328 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Enter 5.0.1 110.546 QwertyTeste ""
19:37:32.359 "" KEY_DOWN_ENTER AUTO_KEY  -  - QwertyTeste ""
19:37:32.359 "\n" CHAR_ENTER CHAR  -  - QwertyTeste ""
19:37:33.718 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Enter 5.0.1 110.546 QwertyTeste ""
19:37:33.968 "" KEY_DOWN_ENTER AUTO_KEY  -  - QwertyTeste ""
19:37:33.968 "\n" CHAR_ENTER CHAR  -  - QwertyTeste ""
19:37:35.140 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
19:37:35.140 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
19:37:37.218 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_h 6.0.7 614.593 QwertyTeste ""
19:37:37.218 "" KEY_DOWN_H AUTO_KEY  -  - QwertyTeste ""
19:37:37.218 "H" CHAR_H CHAR  -  - QwertyTeste ""
19:37:39.093 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "H"
19:37:39.093 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "H"
19:37:41.984 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "H"
19:37:41.984 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "H"
19:37:41.984 "o" CHAR_o CHAR  -  - QwertyTeste "H"
19:37:44.140 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_j 6.0.8 696.593 QwertyTeste "Ho"
